"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.110180007014494,-0.00482953773692971,0.09590041095071,0.471792381851919,0.13712575613322,-0.570758403461403,-0.59656480446037,0.416486710824795,0.00467756052112699,0.286978716472522,0.348369700537594,0.0931398675706622,0.1651288297582,0.390356538148934,-0.921508628803896,-0.730274515457739,0.452255000754048,-0.135318838059609,-0.156183359062993,-0.155772895230244
0.145226606786835,0.0199023181470519,0.0896944246678914,0.518335214840188,0.180855588085588,-0.564749330770318,-0.641338612409247,0.305965526665014,0.149383536795558,0.331680301224433,0.332022824623561,-0.0879731751962314,0.201426484660544,0.381387348116385,-0.913736447217006,-0.751863644085108,0.368494124453225,-0.0114867435960623,-0.179318005049133,-0.16673552176765
0.0448848488333634,-0.0693041224469574,0.0871871143265074,0.495719671332428,0.24232587679975,-0.535187002980073,-0.621639030841647,0.276939644211475,0.132220717089196,0.355862108846076,0.280765947962731,0.0943512606363074,0.146104233574421,0.257896182259269,-0.796396912428246,-0.722865252287481,0.379942501684401,0.150757664786295,-0.114123918532726,-0.122867582475017
0.0179738310505925,-0.0740162370886936,-0.00213407514619843,0.493138982541228,0.396509178359852,-0.610690978037979,-0.579940258633925,0.236314982463887,0.116202740224216,0.522960520373917,0.275643472459547,0.0806548766180329,0.0390406139531024,0.233650551469406,-0.843131076502703,-0.570118342050328,0.458728115459383,0.0799293747955348,-0.0210640725472932,-0.14941686351231
0.0827728852220209,-0.0211221186448815,-0.207198020187483,0.379052555595177,0.36837858493003,-0.603600412029892,-0.644341993222187,0.1851645121748,0.0539761200680047,0.525586827688666,0.215442651817192,-0.00573007945003109,0.0421697120561049,0.259569688969699,-0.867014278597006,-0.676835192898556,0.34060561947262,-0.0362265962525304,0.0946642285334671,-0.127697630314796
0.111630417177401,0.0558714478304164,-0.293912210433319,0.38404030676944,0.346932126335443,-0.617117786158084,-0.687571145509895,0.130809514592666,0.138977178353196,0.531524888466296,0.134434735953571,-0.0239045427144511,0.113433110385445,0.314565491029369,-0.821434984971941,-0.69580005164961,0.280441866012084,-0.2357999750751,0.00332678965312976,-0.172851473755069
-0.0109950816382704,0.098639479314438,-0.36221168423044,0.36274114581634,0.066519856412138,-0.62728967987925,-0.734835529355649,0.151058347773326,0.155431955987709,0.566752226412985,0.10733647399687,-0.0603967014138697,-0.0505624965149091,0.335444626901367,-0.93309159512559,-0.851677191476782,0.200309243971944,-0.452025809438796,-0.01599776356649,-0.101517669100074
0.0639543985609525,0.0509822931797099,-0.246875363298524,0.32415089963758,0.06819023238562,-0.636564988979445,-0.661344687497933,0.285408418732508,0.202751791500464,0.593171778870308,0.0986700344834875,-0.0121888031405014,0.100882445779414,0.302372814699924,-1.14692922892882,-1.04412691706791,0.208427855694172,-0.32097175712761,-0.00382542810358095,0.00138816252052953
0.243232491686754,-0.0290770834136929,-0.282928559953906,0.393065854041667,0.150439883592797,-0.583019408819765,-0.648964598964554,0.357461440342351,0.205111485450945,0.554087826792028,0.194492210554516,0.0403231616434933,0.16123786292755,0.278216267703249,-1.14884050018209,-0.962464838405818,0.205007283924021,-0.318838764001276,-0.0564865954824208,-0.206305760578922
0.233873553331768,-0.0254073007330424,-0.310620217609005,0.495454064138508,0.0738248252948557,-0.56832730572369,-0.696045408434597,0.343293079558675,0.192172689277228,0.592298419773301,0.226518915799652,0.0802096745773818,0.213614200645062,0.34342686411093,-1.09536899437052,-0.796952207653797,0.431628091260309,-0.286063242142338,-0.0116059072088605,-0.392372726236984
0.274384802559123,-0.0236432376447466,-0.292129565129218,0.526230869248404,0.0469471661429772,-0.671453507324482,-0.68727556468631,0.329442295502781,0.179304746007843,0.50334603883301,0.287329807953142,0.159722461197853,0.179173808350256,0.374760290544199,-0.868348044009525,-0.620422800528991,0.445031821800882,-0.284903738584042,0.0298090129489414,-0.202497480243962
0.265678409596306,0.101471367635385,-0.285807255768806,0.629040015166615,-0.0846193913073056,-0.580147512778827,-0.651843494703326,0.423723721622039,0.242080476293245,0.465768148167691,0.291819300915948,0.162966405266161,0.00957008282380383,0.347176292230028,-0.932195581785884,-0.70983898574912,0.458886680639764,-0.210829856788402,-0.00313973565904091,-0.124017948344038
0.288397972140642,0.0765097007517384,-0.31898862169475,0.489505797118899,-0.162014294448436,-0.665290350535972,-0.671216566765425,0.529615262769046,0.300955759747181,0.45099892111053,0.448744480243112,0.276748691470365,0.000590302876357271,0.405269312753746,-0.945874069579161,-0.738355229280332,0.499401113395558,-0.251892073967236,-0.0765594407783124,-0.195226287528187
0.147444392802891,0.0486586020672369,-0.275238906852077,0.60834420678719,-0.0447773171353711,-0.770300889872258,-0.716456958868563,0.676655241637005,0.333602459771035,0.520205927799877,0.512076007070892,0.145748228970585,0.059667368058419,0.369834608524345,-0.865980777261299,-0.627881151229986,0.472648520586577,-0.229266767302112,-0.165752402420516,-0.230559092400137
0.0907942674900747,0.0875055067344156,-0.101213223445719,0.536752093136564,0.0245321595894422,-0.858135657530794,-0.703273093143784,0.705576319865373,0.238620317317642,0.503584643964548,0.465409892844343,0.100397294294697,0.130914657570317,0.369993415265701,-0.842470749184252,-0.576073546589419,0.477834976832427,-0.153633680475699,-0.160750643276094,-0.178104396565578
0.0669822024987859,0.113049420308644,-0.0624071644108901,0.546525039716676,0.134537754577119,-0.728471507887982,-0.65582441274668,0.573523973718013,0.313940821990085,0.317222056577471,0.345019557625874,0.147179019274991,0.197954268773258,0.357608826631301,-0.915021217447116,-0.493848314725589,0.428747192290497,-0.169339073668695,-0.141047989160441,-0.171775793149174
0.146466599865153,0.1618734034096,-0.0542302310949141,0.476102966951732,0.0551423816551176,-0.621970061492641,-0.616575381448862,0.612811134781806,0.296198713041322,0.268150821139638,0.267208484735338,0.205320624830278,0.298290239515188,0.402890583270064,-0.966059183854493,-0.468136024854898,0.42614748336594,-0.286317658474011,-0.0985154442077427,-0.122696727426914
0.173819468326242,0.0832660314508327,0.0506268129191342,0.469218240935863,0.197249726468755,-0.516183772900024,-0.617886168445351,0.608506258125087,0.412095716800444,0.242094941235196,0.326769011207748,0.208313173546185,0.359862015574187,0.414870027766425,-0.900198368295717,-0.653519409702575,0.472481777489038,-0.292670369030917,-0.230109535331275,-0.0113907344795457
0.25379430880003,0.0469382344159597,0.196908245341043,0.554519855346747,0.326444342862865,-0.430410516430217,-0.722128586008439,0.706323678897984,0.297063225158101,0.18478050393185,0.351694612736281,0.100839958708486,0.359650273860766,0.442470876206136,-0.840263071606766,-0.553777744384518,0.490694818598043,-0.248004294096034,-0.253270382118542,0.0913944277519662
0.340362321589537,0.0816484519925928,0.0727068243070303,0.639633204462993,0.201241256892786,-0.239563614717232,-0.757641309508594,0.504794737585313,0.261139537751712,0.214331433355808,0.320746427537624,0.129763923752006,0.317034607041853,0.431808568588934,-0.858096109337263,-0.534609959576758,0.491965104305435,-0.398602244989564,-0.375516739188835,0.119549341007843
0.380689145512273,-0.0729649477788718,0.0380001183002703,0.690096541535574,0.144532603188708,-0.289084428622512,-0.811613876204264,0.41639586383846,0.176760183262506,0.325521399902656,0.267511338398548,-0.103435822069722,0.37631314241497,0.518556140414442,-0.728728549683283,-0.570618335627383,0.310614747492781,-0.409878448180466,-0.308357767504863,0.0879396557905672
0.352077011351753,-0.0602540324928173,0.13368492202733,0.661536364495997,0.222141974360143,-0.227041716973968,-0.685787236499294,0.435316749667141,-0.0374111977569316,0.237685838614,0.259784497825052,-0.161424481625058,0.285788478569354,0.552331816134783,-0.662905122963833,-0.549104809028888,0.2877217783709,-0.494575934272741,-0.197897014937544,0.101323449142295
0.327586001827355,-0.251306651669025,0.0834644976091705,0.685986883721322,0.131323722880152,-0.254765694553983,-0.68970501714908,0.298177282345476,-0.111200953297142,0.164803515136527,0.328828351388578,-0.151188670107658,0.239304994047331,0.417573132083162,-0.679002974643793,-0.656091621582356,0.280631416570836,-0.388787818806382,-0.289647315441769,0.0123358273652057
0.197704740611084,-0.101873237007674,0.028317765630257,0.649872887968967,0.0860203871293998,-0.18332426464325,-0.627742859020421,0.454774542332989,-0.136209915683536,0.15874555848487,0.356756933022958,-0.0726966925812612,0.305666421104019,0.444011384102963,-0.824396793926624,-0.643283813435604,0.304160363805449,-0.332439176262735,-0.358053940077691,-0.0853844766874343
0.107354781085765,-0.0939236860216045,0.16796039361162,0.500249271639633,0.0981137306172524,-0.262441447515323,-0.771002370774858,0.558743964493341,-0.0959416727213716,0.273643175347423,0.257996079753656,-0.0365312323119295,0.366477606243431,0.435495146084007,-0.792762721233792,-0.543337169018594,0.336122779465174,-0.207423524198592,-0.380006360444463,-0.0103259843827177
0.142024886937075,-0.16450488471879,0.202511032434852,0.479803553468205,0.133211514296788,-0.228093712957423,-0.784541554638937,0.375376534865629,-0.040585335919866,0.36387337605376,0.129962739077175,0.0867285033584996,0.324001567564974,0.415616601225379,-0.843027113884,-0.493131365974906,0.332917883336843,-0.129481796366619,-0.312368046970327,-0.207352160721272
0.189476917678468,-0.220448748965532,0.237331459296997,0.475739221010254,0.161001482728439,-0.263540814620476,-0.712670546204987,0.301971670377305,-0.0511692638567024,0.240306154532129,0.0949854158291885,0.181279844554369,0.194945480895602,0.305724452059995,-0.959409019076467,-0.445078157247766,0.429830302995136,-0.055747975526595,-0.333392466700662,-0.225950015573176
0.235294570012456,-0.196928924693053,0.160658051478808,0.409652847146692,0.221659349010091,-0.327014951223403,-0.914135423571517,0.33166304231616,0.0508303235505073,0.259753889722803,0.061513753844796,0.118888382612352,0.0482536516121865,0.419202241730624,-0.887677157994016,-0.474295181711739,0.537939528525464,-0.0728526723279861,-0.381953736630563,-0.133119945444494
0.383381275174466,-0.282470575760709,0.109084797619338,0.468864182056861,0.279398249239878,-0.396951503850293,-0.985861438367336,0.2709884601515,0.186398175862814,0.209172206246532,0.192702849023194,0.0485554909482408,0.1645905236716,0.440297549422566,-0.976023347573504,-0.482717124125481,0.433641926142337,-0.131329467039429,-0.338810736467343,-0.187779646889945
0.404126116776904,-0.283891475398903,0.0700480482060404,0.52937646542845,0.2492468219769,-0.485718669280711,-0.852954032444931,0.29697576504946,0.220752099002666,0.133475670455666,0.225987384922483,-0.0641637974058904,0.238004272344271,0.292137413112947,-0.97595409618567,-0.476234184837812,0.348914414187819,-0.118997930605367,-0.420772746201481,-0.250405103877145
0.519309393639687,-0.216584625186527,0.00579045753450577,0.360107706918911,0.206073233788845,-0.412203265177446,-0.81118210644359,0.284160021750624,0.212424984748629,0.09745038946898,0.336813007514543,-0.0325108473520881,0.220043842838551,0.160983615365952,-0.979425981601866,-0.670422449977368,0.329629885706521,-0.190004055886303,-0.419952789145605,-0.181347167649452
0.605817793704215,-0.22022025123458,-0.211724869159209,0.406383196100515,0.233844537359237,-0.296795721493724,-0.917723899878016,0.376438391425266,0.1525396915734,-0.00347999430068742,0.485680691655088,-0.116586517525042,0.275588727196207,0.250817982669424,-0.904408381376907,-0.680281617148823,0.117834597140671,-0.264244025893532,-0.3587110439549,-0.36685762058087
0.527273544417703,-0.326575238756873,-0.340741999387092,0.412362644547394,0.212681651043058,-0.266071098375729,-0.751591888713546,0.39396399031909,0.0908549667503539,-0.0691932238363859,0.657823080325629,-0.0400057299330973,0.379991483000614,0.421972733329024,-0.793912391481673,-0.714695776826377,0.0173039266314665,-0.220781903150047,-0.330799532739942,-0.350262087876952
0.480513258914862,-0.36280660171968,-0.403863591619966,0.410911728545584,0.0950245475964819,-0.222110343594079,-0.624210447243151,0.441143684276886,0.147431640266607,-0.0721557231369418,0.347898413461866,-0.219838959490472,0.331642097002886,0.505331506580911,-0.763490273326141,-0.671360968255711,0.147686259129482,-0.172468461550394,-0.170040122067212,-0.313328886731028
0.476850149135115,-0.353099571573899,-0.330629931143374,0.526446334679799,0.138555838378775,-0.204698687858153,-0.687959934771719,0.398762902719505,0.11567039524003,-0.0655738193043355,0.149218072319522,-0.142620388109053,0.229704881836196,0.519889923017168,-0.727569199152647,-0.566201307550595,0.250307537581505,-0.229350710167973,-0.12563366638045,-0.241042108744508
0.308782184909978,-0.219175779363361,-0.410215280596649,0.461205098881369,0.103249712752068,-0.201303106231893,-0.778052292035067,0.373096989465684,0.0341472700201603,0.0956130514449036,0.149691997289155,-0.0418743832798805,0.297114021336858,0.499796242563143,-0.872977723607701,-0.371626542791763,0.286790514028954,-0.148625830689408,-0.15712935806957,-0.24526405053601
0.402947300174169,-0.204627488522775,-0.355265616114581,0.345973998812804,-0.00444883548513498,-0.190090619675428,-0.892751226284092,0.337679479455462,-0.0452495606215111,0.144581373813672,0.12424094593321,-0.177320327074932,0.300239789694159,0.671291121027836,-0.919505746320236,-0.326665087682697,0.386556675123126,-0.100282623484111,-0.10405255874184,-0.180909844109991
0.500159593402719,-0.217666728250303,-0.374633664703735,0.149762489302829,-0.0291955980832056,-0.205288091005601,-0.971610226674378,0.319940494806483,-0.0234526262064178,0.0657617318686007,0.0593402786515839,-0.140684882367155,0.233370527661795,0.629142039210333,-0.830435232456982,-0.448850143582683,0.461767656779351,-0.0924565711340544,-0.132827711989252,-0.129312966585322
0.468443247149284,-0.233680013303929,-0.455293456024334,0.154405237717969,0.0115208122310724,-0.410554982788026,-0.964545673373911,0.289749084901344,-0.0813135208908789,0.00656117276631016,0.163389361398701,-0.0456396719281932,0.258766167632107,0.618063791987379,-0.722453945535281,-0.493149769978474,0.563653747446571,-0.18587188011653,-0.339396233266469,-0.115438022036322
0.485841727266966,-0.25921690298809,-0.517490804985419,0.0938973779148012,0.0367177302743182,-0.354933552218597,-0.951732104656546,0.258118508835976,-0.333706235802557,-0.121458849586351,0.101750041732521,-0.129266455013401,0.166095199697947,0.67797175801354,-0.764196047535726,-0.482622389671271,0.547835989813663,-0.222318938117937,-0.365395054078668,-0.151596307788259
0.492311151147359,-0.0866157976942308,-0.456433138042093,0.178104442206937,-0.0064513561100217,-0.307017112682916,-0.964641191639215,0.390591803800211,-0.359940472444971,-0.106238919526581,0.216934740779911,-0.0687317358253367,0.232936272567947,0.755706118644741,-0.770603747739679,-0.571129099328966,0.563298201912121,-0.20907652292926,-0.464855198365403,-0.161331276365034
0.173073926943105,0.20245248734315,0.00941003516828518,0.640763087169142,0.322820104190739,-0.416008593441584,-0.197708834065118,0.0843120191585822,0.0509412290633958,0.425845648253424,0.0852533790662252,0.0902753277026395,0.101101429491708,0.193911393372343,-1.08089498025024,-0.582394874184591,0.477134113949203,-0.115973962171048,-0.109480790749566,-0.177896278841744
0.296735246697157,0.17661161609962,-0.00975237234855978,0.699618975561077,0.365604209398637,-0.436921307979099,-0.227099176217882,0.0770740089670445,0.106165633780855,0.444811575043156,0.151186333874164,0.133706160173135,0.273149770473313,0.259350505872095,-1.08729840276891,-0.51099141272926,0.413136910188011,-0.0895088550932612,-0.00164625793323036,-0.120128045319929
0.182354271403313,0.126412302601162,0.0788950976626086,0.677544774554885,0.290748462869304,-0.579572722470819,-0.192171981126914,0.0053942741531701,0.205095884165696,0.388525500373963,0.207764655017569,0.155061140901504,0.298429241600508,0.276027967018146,-1.00969480776506,-0.493776086795427,0.305290850214272,0.0225075439479119,0.140536387108992,-0.099954820684519
0.0769646842336529,0.0115839024608011,0.0569692131549221,0.603188212824805,0.264637116408946,-0.608863483677663,-0.225365248559841,0.0751043584450602,0.218958417051376,0.240298155614779,0.255103065160763,0.0576850009169505,0.315245206603099,0.174084993183027,-0.832142087957395,-0.549032892110397,0.333750517459589,0.0739596383660559,0.0290095704280296,-0.0929975408334118
0.0550486931359902,-0.108221286170776,-0.106221909685822,0.452865352367529,0.247511057553137,-0.604937806541901,-0.299647523096236,0.174460954500816,0.213254403788697,0.114676382789084,0.305605767595633,-0.0737718557242988,0.25161707658125,0.0828209398895499,-0.800447001478734,-0.373110780932708,0.315463888036031,0.0901970509904613,0.0319061350738582,-0.0411936104487816
-0.0604045557976962,-0.0650549482994861,-0.168321171443887,0.578581089823994,0.150899675061087,-0.710077190114502,-0.125032220686094,0.188842822137621,0.137576552346638,0.226387223735754,0.286906440014816,0.108326939579867,0.223191070286394,0.295912231392452,-0.773134860586185,-0.366665906494502,0.27272088435671,0.161889757778351,-0.0239621674463221,-0.0141329333941366
-0.044743705754417,-0.114573224245477,-0.179580788815739,0.541014035929875,0.156979928914639,-0.78350718911697,-0.0646392545885856,0.31278896669932,0.0311857161613589,0.0952141611351436,0.227331513513962,0.214969914941232,0.114609176241681,0.400950345156304,-0.776194047410325,-0.48756468668372,0.285070882428099,-0.125602575943911,-0.114382804135829,-0.0777472118354103
0.0217528841616444,-0.163992938276333,-0.0967196730061183,0.547265933502119,0.152828924019039,-0.746964687154471,-0.237689840165896,0.421802410744974,-0.240046326104968,0.0357292920992616,0.280671762604863,0.141981467028841,0.155805549411611,0.313715503936212,-0.923269724804609,-0.505552667372307,0.373306533978616,-0.16531906136824,-0.116864155443263,-0.0900915786777386
0.0593009967326632,-0.174318617166286,-0.0374264893885628,0.445406925683715,0.170125237384226,-0.576066010511766,-0.416297871328963,0.373747575661907,-0.170622313677192,0.0978872291747802,0.32332419382902,0.179447984325176,0.179797815068194,0.382644097517418,-0.997490484995981,-0.619281256132517,0.446895809836506,0.00139939065210649,-0.127830305450303,0.0024655489986488
0.182099255012561,-0.11181686419115,0.140847536889104,0.37904890115813,0.215874317648397,-0.562591524585865,-0.46652036498206,0.371521285172703,-0.137201783917939,0.146899041973645,0.37765330519565,0.146657263555722,0.0783730378383691,0.399360762574448,-0.939991440206049,-0.690516540760964,0.530613254476114,-0.0549987599690066,-0.0970879423667668,-0.0260315308766221
0.0738300246747019,-0.0644797431087854,0.136837936436656,0.401995738359206,0.141662522876306,-0.469016452849825,-0.555254746752797,0.321297974821863,0.0977147600973788,0.318727706289004,0.316034603131792,0.074757824572987,0.0538139427938666,0.353191419037094,-0.937279894996821,-0.730915040511793,0.452279603559602,-0.0434950583181424,-0.113462287777805,-0.181115577218257
0.0345892392656002,-0.0545183893049265,0.0811408064337627,0.517105109055081,0.142104844402537,-0.545742226473777,-0.546078072537937,0.190132276404053,0.138911001891371,0.46421385733029,0.234705262037282,0.00187803146501355,0.0693516040127951,0.363301788746156,-0.934055069961093,-0.743169013717877,0.371382849694183,-0.0711273289751469,-0.192176840388758,-0.187741355824051
0.184944803238858,-0.124864870979214,0.0923362081156025,0.431680745092084,0.258079220048852,-0.601476342787382,-0.404813103752808,0.301622750948554,0.104763486328607,0.567838162227633,0.259217249528937,0.14822951254279,0.0684189682594417,0.322552989572711,-0.877207604912469,-0.738337949784117,0.48596137862354,0.11250067452543,-0.131504793871302,-0.113504108095842
0.0425979975351704,-0.183088691459131,-0.103702575419459,0.42965848473167,0.306366605323787,-0.55299939371843,-0.401925997747465,0.221991499731768,0.0998105507531506,0.540167403715329,0.353615250161732,0.135639425152285,-0.0539066922020173,0.221185808847467,-0.864574352627379,-0.581339513108793,0.445052871855289,0.0498451123126161,-0.125646967282671,-0.162018364970111
0.0191985250881797,-0.162771154868994,-0.233840245199719,0.439747260592888,0.261874493849154,-0.592558636114708,-0.547356152376941,0.147843284753683,0.0104923538175534,0.512261552536312,0.225420388561458,0.0997575101822583,-0.0639826005479267,0.262993128707404,-0.885668308055502,-0.605196388504639,0.457013611120919,-0.154919015299478,-0.0476810273947086,-0.176777884272987
0.0543533071259286,-0.0432214886908652,-0.232861793934323,0.410740657808408,0.194039630905478,-0.58223710517793,-0.571361271057227,0.203334534841075,0.0364713814288638,0.554058110340395,0.145298135357286,-0.102320641614677,0.000225778915219841,0.304802964538146,-0.907559160275035,-0.707724946922844,0.320543992194624,-0.171521488302453,0.00922574927041569,-0.173870029335247
-0.0180685133978893,0.0236235039650734,-0.134930004834088,0.385218544194058,0.117215826213193,-0.64452022612029,-0.657890097159141,0.226057580082887,0.0740100757998743,0.610099092607467,0.0818613626891328,-0.136503362692627,-0.0197170991707488,0.298865840616238,-1.00308678474996,-0.74210828389845,0.201160645209535,-0.427957113215246,-0.157054387037717,-0.0971608971999199
0.0412673035844927,0.0651174227297245,-0.142365314722188,0.350518968561592,0.0204244103997928,-0.610494448787494,-0.620416381370146,0.262985560797787,0.157626212090019,0.582759330712975,0.213179690191579,-0.0074340940472894,0.0492296859065841,0.260500562674153,-1.0735931081885,-0.798585254308643,0.13417620440995,-0.38589509592604,-0.0169582867142487,0.00790351986510401
0.0959930886719771,0.0946535116271131,-0.306882228089596,0.532623320137193,0.070058383359521,-0.55145486636951,-0.646520229925175,0.388594299503305,0.21099145606583,0.621863258006353,0.231949540823244,0.125706681597481,0.205976399452886,0.238914199142844,-1.12732693924944,-0.825560074548642,0.134340061197559,-0.264825718901496,-0.141065504259836,-0.137600095406532
0.165691228528284,0.113460544947184,-0.250133694219652,0.586349294868768,0.131757702163334,-0.478785936030033,-0.679292172981804,0.407020107331249,0.166310677886347,0.575597689903993,0.315708663032445,0.0944027738234022,0.247713770722594,0.277037178841885,-1.06469712265317,-0.879956708885468,0.422291946453501,-0.140526701535459,-0.181070574629205,-0.285903438696512
0.24152123276297,0.079336316118927,-0.300415271207316,0.647624210530934,-0.0484512581790049,-0.648674680137728,-0.758052022389388,0.468807633770048,0.266019878131008,0.602795314803477,0.422707389348649,0.178435397039399,0.156169567648903,0.292646529268448,-0.888079649098372,-0.688158961318527,0.455159885175797,-0.157998372647226,-0.0803068858694763,-0.215181860186692
0.356389899453665,0.1834052762199,-0.295074723835948,0.656137439854836,-0.0583729819745055,-0.690312460703208,-0.694490126731164,0.581647101070649,0.169898385955303,0.418969572161955,0.345768818356934,0.187292062236856,0.0223722593903539,0.282374424099008,-0.901634732036603,-0.662827853975243,0.459234760531048,-0.247314813047537,-0.0984999001854567,-0.152929235602084
0.268741689012051,0.25499703141879,-0.369343053994873,0.538302531393497,-0.0454601933605929,-0.738891195100831,-0.722082792579769,0.66303300641992,0.20060117741867,0.408529850891843,0.463585423458201,0.1640371996605,-0.0792605158917782,0.212046223424423,-0.862442298611378,-0.727681884813034,0.447785391611988,-0.221901664703048,-0.208711388842818,-0.229633980172198
0.330285119628199,0.182164186946216,-0.232568514995715,0.546067475523458,-0.0299198917999493,-0.755923308748843,-0.716984197010747,0.761330934232951,0.359155474923081,0.593495143725255,0.565235708939547,0.0401045287520149,0.0301894078797976,0.217392731070072,-0.830502053527388,-0.560990618367714,0.594800736817274,-0.128406952216806,-0.247624558201198,-0.190578904391758
0.174127755349047,0.157736826019926,-0.103088286461047,0.578841081147132,0.0594648882450143,-0.796703626079758,-0.79304384130769,0.753116659067901,0.260917391189313,0.529961245910976,0.49296350013986,0.0669424957277104,0.094020696845333,0.199730350466817,-0.874998447712456,-0.55198966304017,0.505508897878577,-0.0942847211110008,-0.199050666900003,-0.117935880432595
0.0729379032855073,0.0413015614434579,-0.130601995806386,0.441177832205519,0.0692258862722244,-0.653847978579329,-0.623086065928902,0.555905298308637,0.155864543199891,0.332824568068738,0.371171370620236,0.117366188172979,0.208601763656122,0.324590510628638,-0.916344207995769,-0.51148340549669,0.451423174582145,-0.312423953869093,-0.237605152467978,-0.162591052483764
0.210905548518928,0.101065940893641,-0.0386967848901585,0.401391531412654,0.0737607289260115,-0.534950383548816,-0.586745799819306,0.615452224944902,0.168118742676033,0.139987385471842,0.383500073434682,0.0450062486546628,0.284382451194801,0.394681495897299,-0.890632950830461,-0.646454028628899,0.453548066706161,-0.263365009817387,-0.214404967317193,-0.185131525561091
0.23742879507411,0.0890403084675171,-0.0608402187412244,0.480432259669501,0.159871091260063,-0.390303240808119,-0.584791668261749,0.642898151755343,0.427217318017098,0.261671317787391,0.336169003483522,0.172118216889867,0.393993489948484,0.425772000831409,-0.89686303816288,-0.715892953060027,0.539360485110591,-0.257357073842135,-0.255137998683462,-0.0612037027771984
0.384134893039071,0.0696922651917489,-0.0135294076048057,0.527069427260722,0.305635191298171,-0.300380016935044,-0.572624750141399,0.58360517715723,0.3072719771405,0.340470287024631,0.465298321559166,0.062349513977055,0.314257553106921,0.403928499894683,-0.880744502303181,-0.577822777989322,0.437478333940882,-0.233717228281529,-0.210651969266375,0.0148089689333142
